Keypoints,Class
 [0.4088096  0.8786355  0.6772365 ]
 [0.41455227 0.82449085 0.8341974 ]
 [0.4176174  0.81950355 0.9336426 ]
 [0.49592084 0.766013   0.86389714]
 [0.49783698 0.7542314  0.8647328 ]
 [0.6461308  0.76095366 0.5239415 ]
 [0.6827691  0.744798   0.9471039 ]
 [0.6620733  0.88925016 0.4553819 ]
 [0.6807952  0.89986086 0.6335293 ]
 [0.619802   0.5381842  0.6348877 ]
 [0.6363085  0.5210313  0.7866485 ]
 [0.633413   0.31446686 0.7300199 ]
 [0.6539274  0.28698647 0.68131465]
 [0.6321044  0.09618556 0.7484576 ]
 [0.6518385  0.05808674 0.78325856]]"
"[[0.38953516 0.18428524 0.6221424 ]
 [0.3723032  0.1981465  0.7067975 ]
 [0.36993432 0.19745946 0.7512957 ]
 [0.3791613  0.25377393 0.77989334]
 [0.37850982 0.25409487 0.61669016]
 [0.48305163 0.29683816 0.72205096]
 [0.47621888 0.29668996 0.7223196 ]
 [0.6589382  0.25366682 0.3255031 ]
 [0.6057667  0.26966536 0.41532528]
 [0.68335867 0.22599475 0.33864602]
 [0.674081   0.2301073  0.3674083 ]
 [0.6385539  0.4557843  0.5821662 ]
 [0.624094   0.4563124  0.6873234 ]
 [0.6497104  0.7019531  0.697233  ]
 [0.62582964 0.67855525 0.597597  ]
 [0.64264596 0.94028974 0.4022027 ]
 [0.61438715 0.8632564  0.29288512]]"
"[[0.39451703 0.17888427 0.8573286 ]
 [0.37617892 0.190304   0.60862994]
 [0.37648332 0.19224003 0.6743235 ]
 [0.38289943 0.23777826 0.8765627 ]
 [0.3829575  0.2381447  0.839849  ]
 [0.48425168 0.25814244 0.84920245]
 [0.47669712 0.26989475 0.88063055]
 [0.6562125  0.2333823  0.66771114]
 [0.62924063 0.23874831 0.6661058 ]
 [0.65739244 0.10304677 0.8072769 ]
 [0.6333696  0.11851248 0.7075029 ]
 [0.6146016  0.47309443 0.7547952 ]
 [0.6038953  0.47358623 0.68987983]
 [0.6444762  0.67972183 0.7889933 ]
 [0.6170625  0.66700256 0.717266  ]
 [0.6638043  0.90584534 0.8503952 ]
 [0.62042826 0.85121423 0.7285181 ]]"
"[[0.28655803 0.6838575  0.7566627 ]
 [0.29408544 0.66955906 0.6580163 ]
 [0.29447582 0.66766423 0.7668259 ]
 [0.3413184  0.6802995  0.82835186]
 [0.3433206  0.68164974 0.5822345 ]
 [0.4036831  0.72323173 0.89773774]
 [0.40140837 0.7235753  0.8705165 ]
 [0.5715702  0.7271812  0.6122898 ]
 [0.57689565 0.74306506 0.63716674]
 [0.66999024 0.8502193  0.6633451 ]
 [0.67720866 0.87114817 0.6538036 ]
 [0.6354669  0.62688136 0.79810774]
 [0.6389173  0.63495946 0.82529736]
 [0.63768595 0.36775148 0.8096332 ]
 [0.6524066  0.35781574 0.612641  ]
 [0.64846236 0.13727169 0.71588063]
 [0.66246223 0.11899936 0.7424685 ]]"
"[[0.32448956 0.7646122  0.6619111 ]
 [0.31682155 0.7436442  0.55552304]
 [0.31797236 0.74251646 0.54032624]
 [0.35764146 0.71642953 0.71600556]
 [0.3642237  0.7101076  0.78428614]
 [0.45036802 0.7205518  0.8592135 ]
 [0.44946143 0.7206986  0.88115436]
 [0.6052845  0.74522597 0.75327927]
 [0.611647   0.74443877 0.41586113]
 [0.67605203 0.832161   0.20864901]
 [0.68528676 0.81919086 0.06708906]
 [0.6090901  0.548311   0.6903337 ]
 [0.61699575 0.5481208  0.7303594 ]
 [0.6279184  0.31084538 0.7712892 ]
 [0.631275   0.29803908 0.6906984 ]
 [0.6252833  0.0878062  0.6720523 ]
 [0.63141704 0.07121209 0.7179966 ]]"
"[[0.3812659  0.81688076 0.77530205]
 [0.36701438 0.7991653  0.793385  ]
 [0.3655841  0.7995895  0.72613573]
 [0.38759774 0.75174063 0.7944124 ]
 [0.3873069  0.7466217  0.62175596]
 [0.4586087  0.7181005  0.82365286]
 [0.46724433 0.7348198  0.8329507 ]
 [0.62973803 0.7259777  0.8006228 ]
 [0.64527345 0.7393749  0.86940277]
 [0.6395082  0.87192446 0.65540695]
 [0.648126   0.8866359  0.6853953 ]
 [0.594349   0.5547886  0.8213145 ]
 [0.60506386 0.5540532  0.7858413 ]
 [0.61879474 0.32967284 0.7889789 ]
 [0.635678   0.3271482  0.7390014 ]
 [0.6209324  0.12664403 0.82375586]
 [0.64009845 0.10454361 0.6950034 ]]"
"[[0.37841293 0.08398448 0.81688523]
 [0.36393708 0.09817293 0.8246572 ]
 [0.3627775  0.0978561  0.79245543]
 [0.38979417 0.14299023 0.7250161 ]
 [0.38679594 0.14373694 0.5162589 ]
 [0.46877018 0.17725378 0.7963122 ]
 [0.44414482 0.2029605  0.6512945 ]
 [0.66096336 0.20425989 0.76676357]
 [0.61867166 0.21780762 0.43121028]
 [0.65590847 0.06956388 0.75288415]
 [0.6284879  0.0959347  0.3695113 ]
 [0.5939966  0.4660451  0.6929204 ]
 [0.56474143 0.462362   0.63340753]
 [0.62117904 0.67104626 0.8592106 ]
 [0.58683836 0.6224668  0.15982005]
 [0.5861817  0.8875672  0.82976586]
 [0.5302342  0.56293243 0.51575756]]"
"[[0.39597514 0.17561631 0.8407414 ]
 [0.37936303 0.18994732 0.7794389 ]
 [0.37860855 0.17983907 0.7964717 ]
 [0.37790245 0.24318784 0.84446746]
 [0.37867564 0.22667995 0.6448119 ]
 [0.46586546 0.26605564 0.6978685 ]
 [0.4591907  0.27688214 0.7113664 ]
 [0.65453535 0.23796661 0.5855664 ]
 [0.5944136  0.27480394 0.5221702 ]
 [0.6640324  0.1001422  0.7263194 ]
 [0.6248873  0.22766906 0.27251586]
 [0.5893009  0.46528083 0.8100177 ]
 [0.5800264  0.46172497 0.7649451 ]
 [0.6226287  0.6963991  0.74399436]
 [0.60497373 0.6830157  0.7281375 ]
 [0.6264753  0.8941433  0.75549173]
 [0.6156067  0.8737092  0.72628623]]"
"[[0.375108   0.14350818 0.76124823]
 [0.3619637  0.15709487 0.6975998 ]
 [0.36113194 0.15769471 0.6730418 ]
 [0.38018233 0.19659087 0.8313709 ]
 [0.3782423  0.19777738 0.7670048 ]
 [0.45947257 0.23065673 0.6786239 ]
 [0.45957094 0.23347355 0.7914443 ]
 [0.63225293 0.21225813 0.7399976 ]
 [0.60889053 0.24419498 0.3809139 ]
 [0.6391835  0.08543045 0.7937585 ]
 [0.63582623 0.22340862 0.13687883]
 [0.6004716  0.44211295 0.911545  ]
 [0.59267884 0.4426806  0.7761597 ]
 [0.6285338  0.66935074 0.71207273]
 [0.6136858  0.66471463 0.72176206]
 [0.6191932  0.9135599  0.7625459 ]
 [0.6157723  0.9023251  0.67247915]]"
"[[0.34178263 0.7466379  0.7042347 ]
 [0.33699602 0.7249826  0.87105834]
 [0.33883086 0.72548974 0.87873733]
 [0.3683644  0.6951806  0.79574776]
 [0.38096908 0.6944374  0.76488334]
 [0.4665486  0.7113506  0.7532521 ]
 [0.48741361 0.6914399  0.86795044]
 [0.61804235 0.74891293 0.6836635 ]
 [0.66917896 0.7402474  0.8813484 ]
 [0.62395376 0.8721207  0.75076276]
 [0.66238123 0.885406   0.87705564]
 [0.5922185  0.54401535 0.8074684 ]
 [0.6112046  0.5430933  0.78699636]
 [0.6227336  0.30990487 0.78951055]
 [0.62872744 0.30434617 0.78966975]
 [0.62434214 0.1104889  0.7958652 ]
 [0.6327535  0.0932487  0.709587  ]]"
"[[0.3479908  0.881298   0.8012901 ]
 [0.33713886 0.865233   0.7664422 ]
 [0.33805293 0.86778545 0.8440342 ]
 [0.3674259  0.81953406 0.8982748 ]
 [0.37239146 0.82102406 0.6863599 ]
 [0.43436003 0.74685484 0.8013226 ]
 [0.48150063 0.7925595  0.8059242 ]
 [0.59587693 0.7403877  0.5862175 ]
 [0.67217064 0.76993996 0.7341994 ]
 [0.607236   0.8508707  0.5874747 ]
 [0.65770185 0.90418434 0.789184  ]
 [0.5642986  0.5536312  0.869579  ]
 [0.59995294 0.5592169  0.77562284]
 [0.5701235  0.31161246 0.803494  ]
 [0.6222586  0.29039392 0.71989435]
 [0.58001506 0.12439516 0.73138523]
 [0.63258326 0.05208308 0.7703254 ]]"
"[[0.38687837 0.87248486 0.53657913]
 [0.37648967 0.8560197  0.5449123 ]
 [0.37594497 0.8569853  0.6147549 ]
 [0.4003182  0.8170953  0.83740854]
 [0.40191332 0.8152695  0.63649404]
 [0.47266933 0.7739256  0.901773  ]
 [0.47871494 0.78707546 0.8022846 ]
 [0.63223726 0.76874423 0.76890844]
 [0.6497487  0.7765492  0.82969344]
 [0.6436957  0.9026257  0.6161605 ]
 [0.6519665  0.9185982  0.7579457 ]
 [0.60026824 0.592851   0.84509337]
 [0.605496   0.5889612  0.76397145]
 [0.6253564  0.35984024 0.82847786]
 [0.61926126 0.35550198 0.65968615]
 [0.61740357 0.15150106 0.72553706]
 [0.6200202  0.14038445 0.62870926]]"
"[[0.39277154 0.7803271  0.6927419 ]
 [0.3747247  0.7675581  0.58844995]
 [0.37408927 0.76959896 0.59902227]
 [0.38485625 0.7207109  0.7723421 ]
 [0.38417736 0.7176593  0.77092505]
 [0.47842473 0.6768815  0.8228596 ]
 [0.49171388 0.6980752  0.7637179 ]
 [0.63534856 0.72484255 0.69939786]
 [0.6545732  0.73570406 0.7304142 ]
 [0.6389671  0.8620503  0.56413394]
 [0.65121937 0.88914746 0.45606244]
 [0.60880923 0.48017403 0.7779774 ]
 [0.6225694  0.47968414 0.7295879 ]
 [0.62929565 0.26656577 0.6790565 ]
 [0.64262444 0.25714958 0.77553564]
 [0.6349495  0.08926453 0.7789739 ]
 [0.6431201  0.07189839 0.5824833 ]]"
"[[0.39256716 0.8440648  0.6824366 ]
 [0.37668622 0.8332852  0.70405984]
 [0.37584305 0.8330645  0.6418803 ]
 [0.38296148 0.7903319  0.9032474 ]
 [0.384803   0.78773403 0.91047585]
 [0.4690359  0.74865746 0.7300524 ]
 [0.48550236 0.7525033  0.83087736]
 [0.61332905 0.764057   0.513221  ]
 [0.6645299  0.77470744 0.8037905 ]
 [0.60760945 0.87102056 0.6972499 ]
 [0.65948886 0.91145986 0.9160533 ]
 [0.57527035 0.5610262  0.7671355 ]
 [0.59818846 0.5547925  0.71932065]
 [0.58396053 0.35710433 0.7410554 ]
 [0.6341176  0.33412892 0.741559  ]
 [0.59410065 0.19289714 0.6962671 ]
 [0.63944584 0.1225277  0.73667634]]"
"[[0.38650185 0.1675041  0.8073237 ]
 [0.37508705 0.18325208 0.67977595]
 [0.37448093 0.18428414 0.659173  ]
 [0.3978684  0.22800025 0.94627583]
 [0.3974996  0.22756846 0.86951494]
 [0.48421508 0.26408416 0.8150747 ]
 [0.47328803 0.26822138 0.8833584 ]
 [0.64183176 0.20976296 0.78609693]
 [0.609889   0.21242379 0.7151426 ]
 [0.63919675 0.08928505 0.77533805]
 [0.6165127  0.10494249 0.7443929 ]
 [0.58691186 0.4657603  0.77173877]
 [0.5803126  0.46627837 0.70775956]
 [0.6101     0.7004082  0.8107062 ]
 [0.59214544 0.689607   0.7308794 ]
 [0.61403614 0.91483945 0.56019795]
 [0.5962524  0.88330513 0.7812998 ]]"
"[[0.52495027 0.2800591  0.5368581 ]
 [0.5161252  0.28813    0.50499475]
 [0.51535916 0.28744403 0.5334594 ]
 [0.527334   0.30820343 0.5476248 ]
 [0.52895033 0.30775756 0.55874205]
 [0.5773522  0.30998665 0.6302784 ]
 [0.5713847  0.31938252 0.6365812 ]
 [0.67036885 0.31807086 0.31685564]
 [0.65794015 0.32610172 0.4543737 ]
 [0.72940165 0.30896667 0.55508935]
 [0.71967167 0.3130407  0.66469646]
 [0.68668437 0.3968317  0.6018374 ]
 [0.68879014 0.4151052  0.5736307 ]
 [0.71019155 0.5160131  0.39731878]
 [0.70103097 0.53597903 0.20343056]
 [0.72038347 0.61426556 0.3906309 ]
 [0.71387714 0.61384326 0.5136077 ]]"
"[[0.2582593  0.16701546 0.81801194]
 [0.25837216 0.19306116 0.8639343 ]
 [0.25624794 0.19397375 0.8690968 ]
 [0.30699268 0.230917   0.9222547 ]
 [0.3038308  0.22958662 0.9134902 ]
 [0.40671647 0.24407196 0.9453091 ]
 [0.3999185  0.23605572 0.94821584]
 [0.59650946 0.21964265 0.8273928 ]
 [0.57457846 0.19801542 0.7043538 ]
 [0.7192827  0.13280727 0.8349849 ]
 [0.67350274 0.12543704 0.7750456 ]
 [0.62930566 0.34425524 0.9165903 ]
 [0.61107373 0.34660596 0.8532592 ]
 [0.7018572  0.61498785 0.80862504]
 [0.6771723  0.6148127  0.86620754]
 [0.71973413 0.87073237 0.86946726]
 [0.6903006  0.84168583 0.84833765]]"
"[[0.40016592 0.15997267 0.8204666 ]
 [0.38509873 0.172517   0.7531949 ]
 [0.38487813 0.17299122 0.73701453]
 [0.40283155 0.22213249 0.8299775 ]
 [0.40085334 0.2192569  0.7889622 ]
 [0.4840195  0.25201622 0.8434001 ]
 [0.46975762 0.27156603 0.8278269 ]
 [0.65546983 0.22479632 0.7978767 ]
 [0.6142444  0.24758086 0.48231986]
 [0.6498029  0.10515224 0.8517103 ]
 [0.6240687  0.12773226 0.58734655]
 [0.59883255 0.4205411  0.7768702 ]
 [0.5754293  0.42400435 0.73130316]
 [0.6325279  0.6827101  0.91438466]
 [0.596947   0.6684704  0.7361696 ]
 [0.6414902  0.9061909  0.87787324]
 [0.60676664 0.8703181  0.78968155]]"
"[[0.29502967 0.92937183 0.7864318 ]
 [0.28704044 0.90643597 0.7921339 ]
 [0.2871567  0.9064251  0.7682885 ]
 [0.32780978 0.8671839  0.877786  ]
 [0.33168578 0.866813   0.88619655]
 [0.43225583 0.83501315 0.8183798 ]
 [0.43308422 0.8369832  0.8071378 ]
 [0.5908798  0.7834711  0.76270103]
 [0.6061762  0.7843536  0.6553017 ]
 [0.69575447 0.8621228  0.6220697 ]
 [0.73519    0.8779554  0.92100656]
 [0.63132846 0.67183614 0.8235501 ]
 [0.65115154 0.67520624 0.83504987]
 [0.679234   0.40726623 0.86556906]
 [0.7052443  0.392977   0.8517951 ]
 [0.6754579  0.14905708 0.7474967 ]
 [0.71095663 0.10627771 0.88196373]]"
"[[0.3944977  0.16708836 0.86833924]
 [0.37972674 0.18121228 0.8128075 ]
 [0.3801766  0.18257543 0.824269  ]
 [0.39658386 0.22623509 0.92527336]
 [0.39797246 0.22454281 0.8411159 ]
 [0.4801488  0.25215173 0.79157853]
 [0.47171608 0.26198894 0.77232766]
 [0.6630064  0.23697898 0.88798404]
 [0.631659   0.25624797 0.7041732 ]
 [0.6594509  0.11751036 0.8535249 ]
 [0.6330567  0.1338591  0.6959262 ]
 [0.6075187  0.47336373 0.6988319 ]
 [0.6016634  0.470698   0.6448061 ]
 [0.6325154  0.6733005  0.6256056 ]
 [0.6156028  0.66607106 0.74588096]
 [0.63639176 0.91418684 0.7806429 ]
 [0.6219496  0.893366   0.6885977 ]]"
"[[0.2542147  0.0539943  0.73411953]
 [0.25429007 0.07630575 0.7619086 ]
 [0.25369895 0.07836831 0.68261826]
 [0.30032432 0.11257078 0.82965755]
 [0.3012674  0.11129001 0.84748673]
 [0.4076632  0.11678595 0.7431726 ]
 [0.39260387 0.1433609  0.7069768 ]
 [0.5838821  0.22501668 0.76480865]
 [0.55813605 0.23309961 0.67313194]
 [0.7154801  0.14058843 0.8811508 ]
 [0.65808743 0.15692587 0.73905706]
 [0.6498007  0.2985313  0.9041524 ]
 [0.6163395  0.30905035 0.6922913 ]
 [0.6745574  0.5532212  0.7095185 ]
 [0.6386445  0.5435124  0.8330036 ]
 [0.6857649  0.84718764 0.7995877 ]
 [0.6468368  0.7837062  0.72153306]]"
"[[0.42237124 0.8497454  0.783934  ]
 [0.40555054 0.8431868  0.7079483 ]
 [0.40519738 0.8428725  0.6671345 ]
 [0.40390882 0.792912   0.8373261 ]
 [0.40788183 0.7908605  0.86861867]
 [0.46309364 0.7308499  0.79059213]
 [0.4982655  0.747332   0.7244935 ]
 [0.6055313  0.73733413 0.63109094]
 [0.65990114 0.7544949  0.9687004 ]
 [0.59350616 0.8462795  0.8198263 ]
 [0.62660104 0.86189014 0.55948085]
 [0.576473   0.4820621  0.81976837]
 [0.6116378  0.48251325 0.81813884]
 [0.5897086  0.27460912 0.7092415 ]
 [0.63568383 0.25380513 0.71549046]
 [0.5994369  0.07592755 0.8327861 ]
 [0.63397914 0.03826389 0.73028284]]"
"[[0.383028   0.8349076  0.85476196]
 [0.36870235 0.8214251  0.85673   ]
 [0.3678318  0.8209872  0.8882896 ]
 [0.3775195  0.7791375  0.67322326]
 [0.37764704 0.77326936 0.7849064 ]
 [0.46343425 0.7349651  0.88031816]
 [0.4766943  0.74179035 0.8884826 ]
 [0.60901093 0.73175424 0.79916877]
 [0.6417476  0.7348748  0.7877096 ]
 [0.61125726 0.8454726  0.77780765]
 [0.6395365  0.8621339  0.7561667 ]
 [0.5692943  0.5291578  0.7530272 ]
 [0.5876188  0.5247676  0.7601218 ]
 [0.60200334 0.31334573 0.7900036 ]
 [0.61737394 0.30332348 0.6840421 ]
 [0.58842206 0.13255738 0.78157264]
 [0.60691315 0.08291399 0.85227   ]]"
"[[0.4047974  0.15554164 0.4603609 ]
 [0.38204244 0.1532674  0.54526854]
 [0.38113567 0.15688996 0.46569693]
 [0.39039    0.19172527 0.72377074]
 [0.38265312 0.19787683 0.6318723 ]
 [0.4515141  0.24134952 0.828236  ]
 [0.40307444 0.27750957 0.8404288 ]
 [0.6083143  0.1542446  0.7913041 ]
 [0.504176   0.20760432 0.44315016]
 [0.609217   0.0544507  0.5041995 ]
 [0.5330837  0.13192679 0.75410515]
 [0.56524485 0.46541893 0.8203622 ]
 [0.51854634 0.47214308 0.7540343 ]
 [0.6062607  0.6710127  0.9115481 ]
 [0.55456984 0.65303457 0.7937559 ]
 [0.6286507  0.9052395  0.84715825]
 [0.5537497  0.8372477  0.8930555 ]]"
"[[0.3831689  0.8185593  0.81316763]
 [0.36885807 0.8021231  0.86064065]
 [0.36836907 0.80367595 0.86925   ]
 [0.39240086 0.75798845 0.8087821 ]
 [0.39455366 0.7545465  0.8418641 ]
 [0.49753472 0.7370789  0.8713339 ]
 [0.50010633 0.7105472  0.75210565]
 [0.62856734 0.78116596 0.4936804 ]
 [0.6716691  0.7738632  0.7264092 ]
 [0.6415687  0.905824   0.52145886]
 [0.6629691  0.91490245 0.701756  ]
 [0.60418487 0.4967217  0.84019315]
 [0.6197005  0.48976946 0.8490942 ]
 [0.6288737  0.26062247 0.7408563 ]
 [0.63854337 0.2462457  0.621968  ]
 [0.6225227  0.0443847  0.67757094]
 [0.6311751  0.02735991 0.6689155 ]]"
"[[0.38387093 0.8490499  0.82103777]
 [0.36683267 0.8409085  0.80638325]
 [0.36790514 0.842631   0.8191012 ]
 [0.37189612 0.7971755  0.5472081 ]
 [0.37645692 0.79855186 0.73285055]
 [0.45329073 0.74597484 0.83094203]
 [0.4916373  0.7758298  0.89219064]
 [0.59481394 0.76461935 0.35807818]
 [0.66027534 0.80189836 0.9041369 ]
 [0.60127354 0.86443734 0.57484853]
 [0.65572095 0.9075719  0.8274566 ]
 [0.5738965  0.56262064 0.80704874]
 [0.5979049  0.559674   0.75309145]
 [0.5961044  0.33066496 0.6906457 ]
 [0.62101305 0.32951343 0.67401195]
 [0.6258873  0.14024496 0.582053  ]
 [0.62744254 0.14026265 0.32858276]]"
"[[0.40414283 0.13870764 0.7958277 ]
 [0.38553914 0.15036108 0.8992161 ]
 [0.38461182 0.14943509 0.90579   ]
 [0.39031667 0.19922741 0.74818933]
 [0.39104354 0.20134306 0.72969425]
 [0.4807351  0.25599033 0.86721605]
 [0.47497833 0.26256102 0.88233364]
 [0.6541723  0.22600067 0.6773186 ]
 [0.63360965 0.23432714 0.6774442 ]
 [0.64912194 0.10995969 0.6878866 ]
 [0.6346921  0.12471809 0.7120329 ]
 [0.6067526  0.46345884 0.7483674 ]
 [0.5974609  0.46128786 0.6833538 ]
 [0.6410168  0.69435674 0.85099435]
 [0.6131004  0.67972106 0.7411969 ]
 [0.64491427 0.92136174 0.8528345 ]
 [0.61936796 0.8774891  0.81910264]]"
"[[0.3968376  0.12598084 0.5987421 ]
 [0.37680587 0.13409565 0.7191745 ]
 [0.379498   0.12728022 0.69493383]
 [0.36840314 0.1843353  0.8495637 ]
 [0.37156048 0.1742537  0.63347757]
 [0.44441774 0.2169515  0.7064595 ]
 [0.44343385 0.2280394  0.8482376 ]
 [0.6110546  0.20572694 0.6728884 ]
 [0.60624933 0.21121979 0.9049906 ]
 [0.6136339  0.07474183 0.69691265]
 [0.6109069  0.08101329 0.48674124]
 [0.58029675 0.4270829  0.82588845]
 [0.5777385  0.42500573 0.7594409 ]
 [0.6105457  0.6475223  0.81616867]
 [0.6048678  0.6413533  0.7154534 ]
 [0.59982175 0.88311076 0.6142139 ]
 [0.5866421  0.8300616  0.7560623 ]]"
"[[0.4465147  0.75741404 0.78323424]
 [0.43067962 0.749345   0.58507526]
 [0.432052   0.7485576  0.6332401 ]
 [0.43589914 0.7155529  0.55853605]
 [0.442079   0.71215665 0.8108248 ]
 [0.48568794 0.6713908  0.6895486 ]
 [0.49613306 0.68770826 0.6430365 ]
 [0.59758675 0.68712157 0.5733254 ]
 [0.6214796  0.69728893 0.8055119 ]
 [0.6106634  0.7961895  0.5234506 ]
 [0.62718546 0.7983694  0.819544  ]
 [0.5529334  0.529466   0.7868712 ]
 [0.5645027  0.52676725 0.6405892 ]
 [0.57631534 0.3747844  0.6634563 ]
 [0.60137236 0.38160425 0.6089711 ]
 [0.58381385 0.25868267 0.6064842 ]
 [0.5917663  0.22244568 0.583485  ]]"
"[[0.25692177 0.07059424 0.8414248 ]
 [0.24342807 0.09076396 0.8199631 ]
 [0.24423553 0.09173127 0.8244624 ]
 [0.27885807 0.13937974 0.6266466 ]
 [0.27732608 0.13792093 0.88283813]
 [0.41400093 0.12542361 0.6847094 ]
 [0.3894921  0.15268026 0.8399384 ]
 [0.61879647 0.1375784  0.78169304]
 [0.58891445 0.15546834 0.75831026]
 [0.7905192  0.13632391 0.87727726]
 [0.7393626  0.15340157 0.7477963 ]
 [0.6771396  0.2829257  0.88646996]
 [0.6489765  0.29653707 0.78502035]
 [0.7486923  0.57752806 0.90427434]
 [0.71577597 0.5737191  0.79818845]
 [0.7723082  0.8496074  0.7698792 ]
 [0.73313636 0.8249586  0.8683765 ]]"
"[[0.34450853 0.8821998  0.75473213]
 [0.33451715 0.85744315 0.7393785 ]
 [0.33552843 0.8562312  0.85772824]
 [0.3749562  0.81036776 0.6265149 ]
 [0.38091266 0.80563843 0.864595  ]
 [0.4748015  0.7886878  0.86297697]
 [0.48803023 0.77099645 0.8187649 ]
 [0.6389005  0.7359942  0.52295136]
 [0.6864298  0.7042583  0.8470879 ]
 [0.6520458  0.87545884 0.59787333]
 [0.6873497  0.8721365  0.8570749 ]
 [0.5913272  0.51951915 0.76558375]
 [0.61527467 0.5065002  0.85513365]
 [0.6063313  0.29485825 0.7642789 ]
 [0.6269932  0.26519313 0.6625592 ]
 [0.59759337 0.08133986 0.72455704]
 [0.60676634 0.05024559 0.807557  ]]"
"[[0.35660118 0.18972158 0.68854487]
 [0.32886964 0.2110522  0.80835515]
 [0.3280279  0.20991156 0.8042754 ]
 [0.34389067 0.290865   0.8003995 ]
 [0.3409578  0.28673908 0.6991809 ]
 [0.4776916  0.34498844 0.80988646]
 [0.47360456 0.35830426 0.87155163]
 [0.74118984 0.30983618 0.735673  ]
 [0.7334076  0.31085935 0.7567955 ]
 [0.7488344  0.11291926 0.75301707]
 [0.7494816  0.12530567 0.4442214 ]
 [0.6852802  0.67199147 0.60395265]
 [0.6479865  0.6698648  0.5972545 ]
 [0.7093673  0.98055255 0.7656392 ]
 [0.6906756  0.97287166 0.7223437 ]
 [0.7138035  0.9953504  0.10100305]
 [0.69699615 0.985828   0.14530867]]"
"[[0.36942673 0.01026014 0.67539495]
 [0.35586944 0.02157722 0.7969627 ]
 [0.35451788 0.01971189 0.8204209 ]
 [0.3852166  0.07022274 0.91635895]
 [0.38403088 0.06782389 0.82105   ]
 [0.46656102 0.1079594  0.7505117 ]
 [0.45666367 0.12663694 0.8034712 ]
 [0.5945214  0.24112484 0.8627666 ]
 [0.566548   0.24779409 0.5389824 ]
 [0.67615694 0.12557393 0.83348286]
 [0.64401984 0.140674   0.73990464]
 [0.61473286 0.34425527 0.8280163 ]
 [0.5932474  0.3454189  0.6730424 ]
 [0.64493126 0.6012957  0.7848896 ]
 [0.6259221  0.5981666  0.71875864]
 [0.6535765  0.861503   0.76736283]
 [0.6283067  0.8392931  0.76855636]]"
"[[0.38714582 0.89657545 0.6945038 ]
 [0.3632823  0.8891624  0.68767357]
 [0.36269572 0.8889248  0.73909557]
 [0.36431497 0.8315704  0.706405  ]
 [0.3662615  0.828588   0.7882934 ]
 [0.4585453  0.77628535 0.7150065 ]
 [0.46868533 0.78550935 0.86470664]
 [0.62500095 0.79843354 0.5914773 ]
 [0.64169776 0.799383   0.7684783 ]
 [0.643208   0.92495275 0.389001  ]
 [0.6456971  0.9450995  0.5562998 ]
 [0.59206337 0.57528555 0.71399176]
 [0.60331887 0.5729332  0.75585157]
 [0.5827246  0.34132877 0.57544756]
 [0.60989606 0.33181733 0.47738075]
 [0.5999899  0.12499785 0.53655916]
 [0.6136936  0.12021954 0.49895462]]"
