Keypoints,Class
 [0.2995999  0.11880676 0.8381995 ]
 [0.4131587  0.151028   0.8717623 ]
 [0.39549798 0.18679096 0.8733776 ]
 [0.5913308  0.15166259 0.90881   ]
 [0.5749074  0.19458744 0.7086907 ]
 [0.7526306  0.14659448 0.8687163 ]
 [0.7174562  0.18478385 0.8026466 ]
 [0.6400445  0.36424568 0.9262873 ]
 [0.61635685 0.3758364  0.85330725]
 [0.7284981  0.6158061  0.8626599 ]
 [0.7084541  0.61277354 0.8049832 ]
 [0.72380525 0.86720425 0.7555244 ]
 [0.71385145 0.8554654  0.80104655]]"
"[[0.205524   0.9663225  0.77421796]
 [0.19358003 0.9429304  0.841916  ]
 [0.1948893  0.9391641  0.81782365]
 [0.24246457 0.9002931  0.90058374]
 [0.24851497 0.8995328  0.90498483]
 [0.3612322  0.8845729  0.732345  ]
 [0.38619912 0.9101382  0.917189  ]
 [0.5683951  0.8711999  0.7899107 ]
 [0.60417515 0.9039454  0.8278853 ]
 [0.7520318  0.8576346  0.59138566]
 [0.8118602  0.87682104 0.8901363 ]
 [0.6283026  0.72807825 0.8816753 ]
 [0.6691608  0.74938726 0.7932633 ]
 [0.7062023  0.434601   0.779398  ]
 [0.7677752  0.42843145 0.8356778 ]
 [0.72908276 0.18431315 0.7925823 ]
 [0.78547776 0.15022576 0.9041704 ]]"
"[[0.22778125 0.22569396 0.54582226]
 [0.23683073 0.24547628 0.5627495 ]
 [0.2356041  0.24898626 0.6310569 ]
 [0.29442048 0.24143183 0.8302628 ]
 [0.29278886 0.24908794 0.814751  ]
 [0.35158736 0.16163039 0.580279  ]
 [0.35478452 0.19158493 0.7871317 ]
 [0.5592674  0.15330987 0.7225835 ]
 [0.55365837 0.16844545 0.42071173]
 [0.7317687  0.13740692 0.7288121 ]
 [0.71909285 0.15223873 0.67109203]
 [0.6278181  0.2693448  0.87080413]
 [0.61973125 0.2723074  0.84111995]
 [0.71084464 0.5623588  0.78259885]
 [0.69967365 0.5592131  0.7404438 ]
 [0.72329706 0.8480266  0.79172707]
 [0.69263047 0.80226517 0.7682417 ]]"
"[[0.1903944  0.87050223 0.72116303]
 [0.18636797 0.8428414  0.60429037]
 [0.18728438 0.84197474 0.6130953 ]
 [0.24116066 0.8171316  0.8992079 ]
 [0.2435265  0.8152672  0.86634475]
 [0.3651705  0.84120554 0.88859814]
 [0.3769052  0.8572745  0.8251639 ]
 [0.5638536  0.80886006 0.8624715 ]
 [0.57130444 0.8217555  0.8915155 ]
 [0.74403495 0.7919171  0.80921793]
 [0.7678249  0.795929   0.5836751 ]
 [0.6344105  0.71610636 0.8867382 ]
 [0.6476602  0.7218218  0.92400604]
 [0.7281266  0.4035241  0.8405383 ]
 [0.75233734 0.40393728 0.7293904 ]
 [0.729556   0.16874541 0.8204111 ]
 [0.7641505  0.11632258 0.71677047]]"
"[[0.24216317 0.08382042 0.82064694]
 [0.21892142 0.09871109 0.7389414 ]
 [0.21742903 0.0979531  0.70529634]
 [0.23250979 0.16150953 0.78505623]
 [0.23033395 0.15807106 0.71162444]
 [0.36212033 0.1512124  0.867701  ]
 [0.36069182 0.16597839 0.93238235]
 [0.57596874 0.10207845 0.88266206]
 [0.57200676 0.11012362 0.7283703 ]
 [0.778078   0.09398761 0.74014497]
 [0.75131625 0.10169141 0.7973825 ]
 [0.6451156  0.19056901 0.7956646 ]
 [0.636235   0.19511612 0.83209217]
 [0.76872367 0.51382166 0.7646519 ]
 [0.7512936  0.51330245 0.76071304]
 [0.78768885 0.8649349  0.8313246 ]
 [0.7452015  0.7867105  0.79243064]]"
"[[0.24529585 0.13123444 0.75432867]
 [0.23282331 0.15457988 0.67564875]
 [0.23334467 0.15484738 0.63093185]
 [0.27634907 0.19798821 0.6962444 ]
 [0.27393198 0.20205948 0.8889114 ]
 [0.4073912  0.17249891 0.69962513]
 [0.40561217 0.1948987  0.85682255]
 [0.61794215 0.16530436 0.7641164 ]
 [0.60136116 0.1969341  0.7933905 ]
 [0.8015494  0.15910631 0.8339418 ]
 [0.776298   0.18885797 0.8298163 ]
 [0.6757662  0.24545248 0.7950797 ]
 [0.66900367 0.26916778 0.8812944 ]
 [0.77114344 0.5384823  0.89227533]
 [0.75899124 0.5416563  0.8707879 ]
 [0.8007945  0.8605195  0.799283  ]
 [0.7752519  0.8361808  0.69952023]]"
"[[0.26066554 0.13916779 0.67891866]
 [0.24524345 0.16123483 0.8451787 ]
 [0.24751204 0.16151023 0.8460806 ]
 [0.2792722  0.20831786 0.7481724 ]
 [0.2800613  0.20619006 0.8020357 ]
 [0.38491502 0.21538167 0.8283011 ]
 [0.38355726 0.23785958 0.92426383]
 [0.6000301  0.18682054 0.83058953]
 [0.57800156 0.22622834 0.57686925]
 [0.76034117 0.14366156 0.88764775]
 [0.7038879  0.18867326 0.7763872 ]
 [0.661766   0.39563003 0.94435644]
 [0.6454644  0.39271483 0.77642614]
 [0.68397635 0.69816476 0.95083   ]
 [0.6490253  0.6626675  0.83543193]
 [0.65947926 0.94998795 0.8127174 ]
 [0.62469923 0.8728789  0.8780588 ]]"
"[[0.218924   0.9298869  0.69587415]
 [0.22095612 0.9011685  0.83357   ]
 [0.22169016 0.8997123  0.870455  ]
 [0.2751785  0.8773846  0.88282365]
 [0.27846608 0.8781204  0.84785545]
 [0.38674384 0.8734089  0.86174726]
 [0.40461168 0.8887611  0.8008758 ]
 [0.59869933 0.8567981  0.83456516]
 [0.6187425  0.87034696 0.9224806 ]
 [0.760916   0.853976   0.6732105 ]
 [0.80228174 0.87882435 0.93718636]
 [0.65679276 0.7213945  0.9027649 ]
 [0.67661506 0.7310993  0.8981431 ]
 [0.7224759  0.43023068 0.76269394]
 [0.748236   0.4310614  0.83423924]
 [0.747615   0.14313398 0.8221138 ]
 [0.78194314 0.12204658 0.794334  ]]"
"[[0.24938112 0.04799697 0.733688  ]
 [0.23478939 0.06797741 0.6807817 ]
 [0.2346395  0.06934322 0.6673427 ]
 [0.26176775 0.10853991 0.88718164]
 [0.2614284  0.10895501 0.64698374]
 [0.37920874 0.0813409  0.9136251 ]
 [0.37572286 0.10999078 0.86570364]
 [0.59504294 0.08100535 0.8409925 ]
 [0.5924813  0.09641253 0.65233195]
 [0.78075975 0.06769931 0.8293043 ]
 [0.76930165 0.09280743 0.7635844 ]
 [0.6530642  0.2513737  0.90368325]
 [0.64300007 0.2559831  0.88653636]
 [0.7259434  0.56205386 0.77416265]
 [0.71544695 0.56625247 0.7997154 ]
 [0.75380695 0.86377543 0.7446167 ]
 [0.7525002  0.85310954 0.6972326 ]]"
"[[0.25271165 0.8994568  0.7581728 ]
 [0.24883308 0.8714399  0.62042785]
 [0.24709597 0.8715121  0.6662516 ]
 [0.30401152 0.8413547  0.76794624]
 [0.3048538  0.8393476  0.72086406]
 [0.41398525 0.84665346 0.9185529 ]
 [0.42006165 0.853658   0.81367356]
 [0.6151357  0.89497775 0.8535651 ]
 [0.6238582  0.9035448  0.9233462 ]
 [0.77570033 0.901003   0.7917702 ]
 [0.7884907  0.9104842  0.73069394]
 [0.67417556 0.7047242  0.8800713 ]
 [0.683146   0.7076543  0.8918797 ]
 [0.7291149  0.41967997 0.72227883]
 [0.73486745 0.41938496 0.6997402 ]
 [0.75921535 0.1804256  0.64109766]
 [0.77222943 0.15933578 0.74084926]]"
"[[0.2523109  0.8380465  0.7826122 ]
 [0.24799825 0.8164126  0.8297742 ]
 [0.24787612 0.8154066  0.829219  ]
 [0.29096028 0.78906876 0.89574546]
 [0.29204854 0.7857828  0.88010544]
 [0.3898104  0.79165864 0.6793077 ]
 [0.38722563 0.83407605 0.9025613 ]
 [0.5622853  0.8023021  0.6594227 ]
 [0.5773277  0.85021096 0.8825361 ]
 [0.71478564 0.81237924 0.7099273 ]
 [0.7344067  0.8370328  0.7493725 ]
 [0.6213951  0.7104818  0.8689389 ]
 [0.629489   0.72865605 0.8630693 ]
 [0.6765899  0.42337087 0.76234794]
 [0.68365407 0.42125702 0.73858786]
 [0.70210546 0.19986087 0.81721723]
 [0.7245201  0.17005594 0.76575345]]"
"[[0.25062037 0.9467055  0.79262197]
 [0.23589939 0.9267538  0.7747707 ]
 [0.23583117 0.92697036 0.7501163 ]
 [0.26701185 0.87627506 0.79378724]
 [0.27090853 0.8741372  0.78475475]
 [0.39185596 0.8444511  0.8792603 ]
 [0.4089299  0.8974095  0.63742596]
 [0.5588846  0.81990904 0.6404227 ]
 [0.6094465  0.87575454 0.9335988 ]
 [0.6949088  0.8131551  0.81734425]
 [0.77281654 0.86657    0.94213635]
 [0.61321604 0.71672815 0.92248476]
 [0.64978975 0.73745644 0.83092934]
 [0.68889654 0.45172048 0.84561664]
 [0.7481189  0.45273477 0.7931639 ]
 [0.6984704  0.20085411 0.8588287 ]
 [0.75303197 0.14804927 0.83324623]]"
"[[0.24241602 0.92833275 0.8424617 ]
 [0.239314   0.90137494 0.7838098 ]
 [0.23872979 0.898856   0.80424666]
 [0.28870255 0.8768231  0.8604838 ]
 [0.29014513 0.87346405 0.76875436]
 [0.38981748 0.8655469  0.91267586]
 [0.40276182 0.87754965 0.8462924 ]
 [0.5728037  0.8103863  0.6733626 ]
 [0.5887206  0.8270156  0.94338804]
 [0.7314063  0.79180455 0.7426264 ]
 [0.76137644 0.79920864 0.86786497]
 [0.61865735 0.70276374 0.9363611 ]
 [0.63278556 0.7078209  0.90776217]
 [0.6810129  0.43071187 0.7885458 ]
 [0.69518346 0.4331758  0.83949876]
 [0.72183806 0.16703379 0.73829246]
 [0.73363584 0.15361328 0.842779  ]]"
"[[0.2324914  0.13698025 0.70360744]
 [0.23865655 0.16082826 0.7858875 ]
 [0.23805879 0.16127257 0.77971995]
 [0.30176446 0.16066721 0.78670496]
 [0.29933345 0.16362585 0.8763952 ]
 [0.39722043 0.10677852 0.8755565 ]
 [0.3844604  0.14183377 0.9290543 ]
 [0.5986269  0.12518461 0.8876331 ]
 [0.5584468  0.1772354  0.5639446 ]
 [0.7618502  0.14123487 0.84598017]
 [0.7094847  0.1812751  0.69271845]
 [0.6384196  0.29870397 0.8817604 ]
 [0.6132179  0.30808333 0.6686067 ]
 [0.69262075 0.57503605 0.800349  ]
 [0.6657691  0.56841195 0.76624674]
 [0.723724   0.8258344  0.6154163 ]
 [0.6915655  0.7899079  0.85427225]]"
"[[0.21906735 0.22702508 0.74728316]
 [0.21851522 0.25617123 0.65038764]
 [0.218202   0.25722927 0.6219927 ]
 [0.27486745 0.2725412  0.90603733]
 [0.27197087 0.27268896 0.7094816 ]
 [0.3620022  0.1670113  0.80515325]
 [0.36714435 0.2392734  0.82301253]
 [0.5602522  0.15476699 0.7459509 ]
 [0.56273085 0.20757611 0.66074085]
 [0.7586646  0.17136317 0.551769  ]
 [0.7450709  0.19680378 0.7468189 ]
 [0.64023376 0.25495505 0.7407593 ]
 [0.63516396 0.29492277 0.8128046 ]
 [0.69267404 0.56122816 0.7789591 ]
 [0.6914956  0.56429654 0.7460307 ]
 [0.7225146  0.82764584 0.7443172 ]
 [0.72383654 0.82624036 0.6188007 ]]"
"[[0.2194126  0.05617682 0.7837165 ]
 [0.19676986 0.07671265 0.78532726]
 [0.19421743 0.07246691 0.87410134]
 [0.21647722 0.14106646 0.6853623 ]
 [0.21371445 0.13566445 0.8486798 ]
 [0.33763775 0.13440838 0.7831633 ]
 [0.34029043 0.14726765 0.70431596]
 [0.57252294 0.13182198 0.79368615]
 [0.56704676 0.14898694 0.59795713]
 [0.7588203  0.08989317 0.7857164 ]
 [0.753877   0.1236582  0.6591253 ]
 [0.67191976 0.28066003 0.8464459 ]
 [0.6646167  0.28285748 0.73122156]
 [0.75567496 0.58003813 0.80972207]
 [0.73244554 0.5790343  0.85637814]
 [0.73961693 0.87575287 0.6813706 ]
 [0.7313021  0.8537874  0.79507864]]"
"[[0.1764316  0.13340788 0.7984136 ]
 [0.19264065 0.16189417 0.8793857 ]
 [0.19056407 0.1610972  0.8433741 ]
 [0.26988018 0.1525729  0.61841464]
 [0.26518923 0.15384066 0.82078266]
 [0.35734937 0.09096207 0.85480464]
 [0.34969506 0.13281305 0.8092826 ]
 [0.59828085 0.11018964 0.8859357 ]
 [0.56726444 0.15670304 0.68228304]
 [0.8000915  0.13747448 0.94575685]
 [0.7531449  0.17625631 0.7673552 ]
 [0.60521865 0.31484282 0.853732  ]
 [0.58941877 0.3185802  0.8146099 ]
 [0.6474038  0.62782794 0.78169835]
 [0.64215815 0.6327731  0.8195754 ]
 [0.68016607 0.95586854 0.7484144 ]
 [0.6743925  0.9452244  0.8469535 ]]"
"[[0.18676019 0.11991002 0.6889709 ]
 [0.19169542 0.14751182 0.7469932 ]
 [0.19027945 0.14756596 0.7145541 ]
 [0.2582153  0.15706104 0.7657894 ]
 [0.25116372 0.16149037 0.80273193]
 [0.3606511  0.08693519 0.9291753 ]
 [0.35296372 0.14561233 0.645438  ]
 [0.5846151  0.13968427 0.8823896 ]
 [0.55245936 0.1674153  0.58604866]
 [0.789715   0.20316668 0.87030506]
 [0.7267554  0.207662   0.62398756]
 [0.651985   0.23410553 0.8475158 ]
 [0.62777597 0.2592804  0.6719333 ]
 [0.7362395  0.53897536 0.8370794 ]
 [0.70989114 0.5410103  0.7816364 ]
 [0.7500361  0.8753195  0.85137165]
 [0.71884066 0.842674   0.6884053 ]]"
"[[0.2596881  0.08149955 0.84700924]
 [0.23636377 0.09784498 0.8257061 ]
 [0.23435865 0.09703553 0.7515545 ]
 [0.24591896 0.16006759 0.7396587 ]
 [0.24543019 0.15663156 0.6367754 ]
 [0.3873078  0.170876   0.84674513]
 [0.37814215 0.17747793 0.91474736]
 [0.6024374  0.16336532 0.8715016 ]
 [0.59692544 0.16267867 0.9325143 ]
 [0.7996181  0.1517743  0.91787684]
 [0.75765955 0.1625471  0.5802279 ]
 [0.66792333 0.29250005 0.8923699 ]
 [0.6530247  0.29131392 0.76354855]
 [0.71232337 0.59189624 0.830821  ]
 [0.69970775 0.58796084 0.81646514]
 [0.7607558  0.8634728  0.8776999 ]
 [0.74131095 0.8481017  0.62660503]]"
"[[0.24433303 0.9585488  0.77620643]
 [0.2286321  0.92979234 0.8487392 ]
 [0.22900344 0.9313698  0.89545697]
 [0.26223564 0.86484414 0.87389314]
 [0.2646963  0.8669892  0.891645  ]
 [0.3865754  0.86480194 0.7686901 ]
 [0.39769155 0.84520346 0.9605455 ]
 [0.6095357  0.8586043  0.89494175]
 [0.614299   0.843278   0.84119827]
 [0.7720127  0.8404431  0.7966402 ]
 [0.79179084 0.8244376  0.75632083]
 [0.6637656  0.7025575  0.8219373 ]
 [0.6738767  0.69896895 0.90873635]
 [0.71422565 0.40560007 0.8138746 ]
 [0.7330161  0.4074263  0.6595682 ]
 [0.75347495 0.1476611  0.75155973]
 [0.77621114 0.12706122 0.8538781 ]]"
"[[0.21046428 0.09546144 0.795619  ]
 [0.21766171 0.11881075 0.6766434 ]
 [0.21791448 0.12056346 0.6837788 ]
 [0.2842314  0.12678802 0.8320571 ]
 [0.28220662 0.1307652  0.81165177]
 [0.37584493 0.09819427 0.90184647]
 [0.36690626 0.12062791 0.8499743 ]
 [0.6027281  0.13462228 0.81013083]
 [0.5664627  0.14229393 0.53455764]
 [0.7978522  0.15293539 0.7608278 ]
 [0.7348749  0.17425556 0.71908045]
 [0.6615157  0.2752869  0.855646  ]
 [0.6291924  0.2836853  0.9119389 ]
 [0.71572566 0.60042804 0.67354923]
 [0.68362343 0.59285897 0.65646076]
 [0.7489632  0.89878464 0.75868845]
 [0.7267149  0.87470347 0.37534755]]"
"[[0.21662596 0.20245503 0.27372533]
 [0.20189285 0.20072828 0.28301433]
 [0.19771138 0.19478674 0.3162637 ]
 [0.23027007 0.18961774 0.32907555]
 [0.21811529 0.17497924 0.45158598]
 [0.3590475  0.12122261 0.8010359 ]
 [0.35448077 0.12725054 0.8055608 ]
 [0.6442303  0.10018908 0.54669166]
 [0.6046976  0.1042897  0.5315647 ]
 [0.86069685 0.09855279 0.37789613]
 [0.81863075 0.10971312 0.41614458]
 [0.7062968  0.3663445  0.8634166 ]
 [0.6730137  0.38369936 0.6851939 ]
 [0.7957064  0.726502   0.6586038 ]
 [0.7722476  0.7293666  0.5902843 ]
 [0.78822154 0.9512216  0.44784492]
 [0.78535134 0.9495876  0.46530956]]"
"[[0.14616479 0.81760883 0.8069947 ]
 [0.14641938 0.7867457  0.8205255 ]
 [0.14637583 0.7843347  0.8626774 ]
 [0.2137157  0.77071196 0.88683933]
 [0.21641113 0.77324045 0.901496  ]
 [0.3149344  0.8269681  0.7455081 ]
 [0.3184563  0.8199014  0.69087243]
 [0.53815687 0.83961326 0.7779672 ]
 [0.54068005 0.8263481  0.8333374 ]
 [0.7569669  0.8568018  0.72830385]
 [0.7750681  0.8446093  0.7309333 ]
 [0.6449477  0.73756385 0.9058765 ]
 [0.6501399  0.7396414  0.83710635]
 [0.7174466  0.42442155 0.7894411 ]
 [0.7239714  0.41586605 0.8036676 ]
 [0.7564513  0.13028008 0.76393163]
 [0.7808511  0.10987727 0.80116886]]"
"[[0.21906208 0.03221124 0.58832026]
 [0.20658116 0.05280113 0.6860929 ]
 [0.20809504 0.05039923 0.7217874 ]
 [0.24936648 0.08743242 0.69684756]
 [0.25799707 0.09442419 0.76576406]
 [0.3909954  0.07235203 0.84741694]
 [0.37562895 0.09569842 0.88846517]
 [0.6152187  0.09060749 0.6660727 ]
 [0.59990615 0.10700232 0.7252399 ]
 [0.7908339  0.13530308 0.6895795 ]
 [0.7810959  0.15462305 0.7735239 ]
 [0.63270825 0.18876767 0.89143646]
 [0.62328094 0.20491585 0.8374119 ]
 [0.7152634  0.5277663  0.81728727]
 [0.70878845 0.52451074 0.82171035]
 [0.76349616 0.82584655 0.76192266]
 [0.7624202  0.818182   0.57809746]]"
"[[0.2724026  0.90861654 0.8481646 ]
 [0.2500469  0.8934321  0.7127501 ]
 [0.24992089 0.8947827  0.70412064]
 [0.2578985  0.83658564 0.91406715]
 [0.25918758 0.83363974 0.9147528 ]
 [0.3771811  0.8114289  0.89611757]
 [0.38847458 0.8199759  0.794827  ]
 [0.5915938  0.82330745 0.83548766]
 [0.59779835 0.8265826  0.89050704]
 [0.7441498  0.8346791  0.7162004 ]
 [0.78709054 0.8445002  0.74598527]
 [0.6425782  0.6992089  0.84239036]
 [0.65581495 0.7033241  0.9118052 ]
 [0.69260573 0.42394105 0.8272935 ]
 [0.70911586 0.4252031  0.6160165 ]
 [0.7277664  0.17405176 0.7836681 ]
 [0.7575251  0.14570253 0.7510651 ]]"
"[[0.19580244 0.06936237 0.7753366 ]
 [0.19737536 0.09687266 0.8371818 ]
 [0.19726034 0.09635621 0.87287116]
 [0.26075527 0.12170976 0.73836434]
 [0.26009917 0.11928723 0.7764993 ]
 [0.3877112  0.1066962  0.8383218 ]
 [0.37271613 0.1336573  0.8732635 ]
 [0.6065492  0.12895589 0.90761054]
 [0.5914428  0.13873768 0.7802526 ]
 [0.7954018  0.13331951 0.8718616 ]
 [0.74829316 0.14998794 0.54479957]
 [0.666985   0.27719226 0.9110731 ]
 [0.64745724 0.28435004 0.8015165 ]
 [0.73752624 0.5837806  0.8424854 ]
 [0.7079829  0.5796195  0.81834614]
 [0.7697384  0.8835741  0.85101676]
 [0.733003   0.8615458  0.8448019 ]]"
"[[0.23690249 0.16661185 0.4006529 ]
 [0.22229418 0.18065077 0.5110134 ]
 [0.22076076 0.18082276 0.43599516]
 [0.24805869 0.22159849 0.63516283]
 [0.24888259 0.21999367 0.5750803 ]
 [0.351649   0.20722    0.6951871 ]
 [0.3578811  0.2046971  0.87815136]
 [0.5621432  0.16479257 0.53913945]
 [0.55849725 0.16770877 0.5045698 ]
 [0.7385875  0.11754511 0.75321966]
 [0.73809034 0.11993685 0.52852523]
 [0.63976777 0.318393   0.756347  ]
 [0.63288087 0.31149468 0.7425282 ]
 [0.6919714  0.61898255 0.5808964 ]
 [0.6827784  0.59910625 0.58819455]
 [0.74102247 0.87633336 0.5475748 ]
 [0.7430067  0.8771267  0.61330867]]"
"[[0.26003826 0.8585594  0.8057552 ]
 [0.25711423 0.83683527 0.77388966]
 [0.25853837 0.8351917  0.9028449 ]
 [0.30701733 0.8180076  0.8752248 ]
 [0.3159437  0.813369   0.8172857 ]
 [0.40080267 0.82541    0.9234649 ]
 [0.40817368 0.85601735 0.8285695 ]
 [0.5561879  0.7979056  0.6768739 ]
 [0.5748976  0.8275071  0.90100574]
 [0.6956421  0.8121583  0.564688  ]
 [0.7311909  0.8320608  0.8496696 ]
 [0.61696535 0.6980895  0.9160775 ]
 [0.6388703  0.7119689  0.89494693]
 [0.6782944  0.44170672 0.79284954]
 [0.6956273  0.43920067 0.830744  ]
 [0.68092513 0.21370831 0.8694263 ]
 [0.70471    0.18585476 0.6395489 ]]"
"[[0.16019323 0.13310191 0.82262117]
 [0.17255998 0.15955684 0.76677907]
 [0.17194352 0.16013308 0.8810763 ]
 [0.24867727 0.15941978 0.8950322 ]
 [0.24502648 0.16103007 0.9404069 ]
 [0.36321703 0.08920292 0.8739036 ]
 [0.346306   0.14532986 0.8450146 ]
 [0.5925298  0.11524888 0.76018786]
 [0.5418426  0.16065502 0.66647553]
 [0.799843   0.1330636  0.76249444]
 [0.7251671  0.17826375 0.74779505]
 [0.64752555 0.24047168 0.56805205]
 [0.6069274  0.2589252  0.7677392 ]
 [0.7316703  0.55912226 0.84439886]
 [0.6903843  0.5658274  0.81781423]
 [0.7676117  0.8649089  0.77311957]
 [0.75365895 0.8574002  0.8154367 ]]"
"[[0.16867372 0.7849647  0.6974194 ]
 [0.1665848  0.7544039  0.79498345]
 [0.16643569 0.7556463  0.837886  ]
 [0.2336832  0.74721634 0.729545  ]
 [0.23371601 0.7522484  0.86117655]
 [0.33577645 0.8054876  0.6021309 ]
 [0.33714053 0.8307797  0.80365103]
 [0.56461596 0.8549507  0.6707177 ]
 [0.5729115  0.8654462  0.8753587 ]
 [0.7449246  0.8547721  0.6589743 ]
 [0.7880818  0.8748296  0.8649831 ]
 [0.65806335 0.7554672  0.87732935]
 [0.6674373  0.76743704 0.81494004]
 [0.7106167  0.43918237 0.80673397]
 [0.74206287 0.44394714 0.7584695 ]
 [0.7354627  0.16487347 0.8361282 ]
 [0.78587747 0.12143901 0.70836604]]"
"[[0.23277462 0.04538406 0.7327601 ]
 [0.21548688 0.06720573 0.8201818 ]
 [0.21362203 0.06683175 0.88404286]
 [0.24807905 0.12401344 0.6873683 ]
 [0.24303606 0.12747255 0.808576  ]
 [0.39994863 0.13199799 0.76751494]
 [0.39028338 0.13877882 0.9204403 ]
 [0.6141319  0.1262153  0.7780604 ]
 [0.610095   0.12783319 0.6470252 ]
 [0.8027586  0.11303608 0.697761  ]
 [0.78798795 0.11964675 0.79974735]
 [0.69338864 0.24248067 0.89142114]
 [0.6885458  0.23863916 0.87672794]
 [0.76142097 0.5490557  0.80015564]
 [0.75107497 0.54860854 0.8549041 ]
 [0.7935833  0.8687436  0.83374965]
 [0.7629295  0.83790886 0.81939375]]"
"[[0.20825234 0.06902969 0.761882  ]
 [0.19430174 0.10300679 0.9020724 ]
 [0.19084209 0.09335198 0.812237  ]
 [0.24128513 0.16137305 0.8771474 ]
 [0.23156993 0.15162967 0.8158434 ]
 [0.3625018  0.13181359 0.7653187 ]
 [0.34990117 0.15268618 0.8222046 ]
 [0.5928881  0.1482664  0.88675725]
 [0.55366975 0.15046652 0.49221966]
 [0.7664622  0.14398816 0.8438724 ]
 [0.71499926 0.15572684 0.476151  ]
 [0.6573678  0.24958362 0.8455595 ]
 [0.63029015 0.26442295 0.81530917]
 [0.72240824 0.55739015 0.83885956]
 [0.70569295 0.55712974 0.70187694]
 [0.74839735 0.8435309  0.6903231 ]
 [0.7392019  0.8330535  0.7834942 ]]"
"[[0.23457289 0.05056056 0.79242885]
 [0.21926697 0.07220708 0.7545074 ]
 [0.21927181 0.0716083  0.75768346]
 [0.25805265 0.12827921 0.8686416 ]
 [0.2545256  0.12395053 0.79051536]
 [0.40178472 0.11334874 0.69896513]
 [0.3749612  0.13983223 0.84784377]
 [0.60938585 0.12616783 0.7661461 ]
 [0.5864255  0.14104705 0.7615222 ]
 [0.79956967 0.11870975 0.7983491 ]
 [0.744344   0.13602825 0.7471862 ]
 [0.67506146 0.27915865 0.89450264]
 [0.6490425  0.28887838 0.78374636]
 [0.7566919  0.58801013 0.8678268 ]
 [0.71716595 0.5777541  0.8846905 ]
 [0.7684058  0.86486226 0.8392322 ]
 [0.7375803  0.8429394  0.79328525]]"
